timestamp,header,cpu_usage,free_ram,total_ram,disk_usage,total_disk_space,device_tmp,up_time,available_networks
2023-12-19 12:10:46.214422263,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987846, nanosec=957294737, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-216', __msgtype__='std_msgs/msg/Header')",[94 74 93 94],3097,3928,3734,29151,26.0,2793,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=575336, tx_bytes=91406018, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85066971, tx_bytes=74305696, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84007622, tx_bytes=79557414, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789086, tx_bytes=4686831, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:47.214773842,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987847, nanosec=957610046, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-217', __msgtype__='std_msgs/msg/Header')",[91 88 86 89],3097,3928,3734,29151,26.0,2794,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=577456, tx_bytes=92704928, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85083999, tx_bytes=74318856, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84024523, tx_bytes=79572707, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789086, tx_bytes=4686831, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:48.215165076,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987848, nanosec=957966102, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-218', __msgtype__='std_msgs/msg/Header')",[97 96 79 82],3097,3928,3734,29151,26.0,2795,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=578092, tx_bytes=93914132, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85100315, tx_bytes=74331304, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84040723, tx_bytes=79587291, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789128, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:49.215505036,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987849, nanosec=958339904, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-219', __msgtype__='std_msgs/msg/Header')",[84 77 75 94],3096,3928,3734,29151,26.0,2796,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=578516, tx_bytes=95295212, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85118020, tx_bytes=74345128, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84058487, tx_bytes=79603439, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789128, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:50.215871566,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987850, nanosec=958674081, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-220', __msgtype__='std_msgs/msg/Header')",[92 91 76 91],3097,3928,3734,29151,25.0,2797,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=579788, tx_bytes=96563322, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85133936, tx_bytes=74357176, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84074249, tx_bytes=79617593, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789128, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:51.216239928,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987851, nanosec=959013880, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-221', __msgtype__='std_msgs/msg/Header')",[ 87 100  83  91],3097,3928,3734,29151,25.0,2798,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=580954, tx_bytes=98241238, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85152972, tx_bytes=74372344, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84092475, tx_bytes=79634211, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789128, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:52.216717997,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987852, nanosec=959364426, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-222', __msgtype__='std_msgs/msg/Header')",[ 74 100  89  88],3097,3928,3734,29151,25.0,2799,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=581590, tx_bytes=99675970, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85170248, tx_bytes=74385752, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84107998, tx_bytes=79648126, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789128, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:53.217132745,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987853, nanosec=959783843, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-223', __msgtype__='std_msgs/msg/Header')",[78 82 94 87],3097,3928,3734,29151,24.0,2800,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=582120, tx_bytes=101013706, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85187940, tx_bytes=74399576, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84125547, tx_bytes=79664067, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789128, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:54.217527958,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987854, nanosec=960253755, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-224', __msgtype__='std_msgs/msg/Header')",[97 93 93 81],3097,3928,3734,29151,24.0,2801,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=582752, tx_bytes=102362426, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85205944, tx_bytes=74413712, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84143378, tx_bytes=79680290, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789294, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:55.217899428,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987855, nanosec=960529423, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-225', __msgtype__='std_msgs/msg/Header')",[ 92 100  74  79],3097,3928,3734,29151,24.0,2802,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=584872, tx_bytes=103649044, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85223028, tx_bytes=74426920, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84160470, tx_bytes=79695774, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789456, tx_bytes=4686873, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:56.218212436,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987856, nanosec=960964707, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-226', __msgtype__='std_msgs/msg/Header')",[92 86 88 80],3097,3928,3734,29151,24.0,2803,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=585296, tx_bytes=104917000, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85240008, tx_bytes=74440024, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84177303, tx_bytes=79710999, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789498, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:57.218676322,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987857, nanosec=961277244, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-227', __msgtype__='std_msgs/msg/Header')",[95 96 61 95],3097,3928,3734,29151,24.0,2804,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=585826, tx_bytes=106234666, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85257388, tx_bytes=74453528, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84194521, tx_bytes=79726609, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789740, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:58.219012264,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987858, nanosec=961661901, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-228', __msgtype__='std_msgs/msg/Header')",[77 95 83 93],3096,3928,3734,29151,23.0,2805,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=587204, tx_bytes=107487534, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85274200, tx_bytes=74466480, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84211301, tx_bytes=79741781, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789740, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:10:59.219388811,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987859, nanosec=962054056, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-229', __msgtype__='std_msgs/msg/Header')",[100  93  87  92],3096,3928,3734,29151,23.0,2806,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=588264, tx_bytes=109124650, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85294924, tx_bytes=74483328, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84231796, tx_bytes=79760668, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789740, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:00.219748805,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987860, nanosec=962375960, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-230', __msgtype__='std_msgs/msg/Header')",[89 97 79 90],3096,3928,3734,29151,23.0,2807,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=589006, tx_bytes=110706984, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85314840, tx_bytes=74499376, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84251537, tx_bytes=79778793, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=789740, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:01.220036793,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987861, nanosec=962703988, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-231', __msgtype__='std_msgs/msg/Header')",[81 92 86 89],3096,3928,3734,29151,23.0,2808,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=589430, tx_bytes=111969832, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85331171, tx_bytes=74511832, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84267571, tx_bytes=79793211, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790056, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:02.220473118,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987862, nanosec=963014639, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-232', __msgtype__='std_msgs/msg/Header')",[ 81  98 100  85],3096,3928,3734,29151,23.0,2809,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=589960, tx_bytes=113395068, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85349183, tx_bytes=74525976, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84285334, tx_bytes=79809366, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790056, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:03.220875069,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987863, nanosec=963408785, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-233', __msgtype__='std_msgs/msg/Header')",[ 95 100  89  91],3096,3928,3734,29151,23.0,2810,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=592186, tx_bytes=114783134, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85367339, tx_bytes=74540264, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84303394, tx_bytes=79825818, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790056, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:04.221293138,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987864, nanosec=963823428, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-234', __msgtype__='std_msgs/msg/Header')",[96 89 93 89],3097,3928,3734,29151,23.0,2811,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=592610, tx_bytes=116240370, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85386359, tx_bytes=74555416, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84321824, tx_bytes=79842648, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790056, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:05.221672627,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987865, nanosec=964235818, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-235', __msgtype__='std_msgs/msg/Header')",[ 78  83  96 100],3097,3928,3734,29151,22.0,2812,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=593034, tx_bytes=117699872, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85405459, tx_bytes=74570648, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84340940, tx_bytes=79860148, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790056, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
