timestamp,header,latitude,longitude,altitude,accuracy,speed,heading,tracking,gps_fix,status
1711460723.202394,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002556, nanosec=396784000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,219
1711460723.5027785,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002556, nanosec=739349500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,220
1711460723.8030663,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002557, nanosec=69242875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,221
1711460724.1029823,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002557, nanosec=399439125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,222
1711460724.4030843,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002557, nanosec=399439125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,222
1711460724.70346,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002557, nanosec=725308375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,223
1711460725.0035508,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002558, nanosec=57666000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,224
1711460725.304109,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002558, nanosec=386416750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,225
1711460725.6045218,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002558, nanosec=715143000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,226
1711460725.904507,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002559, nanosec=45210500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,227
1711460726.2050261,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002559, nanosec=372778750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,228
1711460726.5053334,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002559, nanosec=697870500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,229
1711460726.8053398,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002560, nanosec=34616875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,230
1711460727.105891,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002560, nanosec=368944000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,231
1711460727.407001,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002560, nanosec=691037375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,232
1711460727.707435,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002560, nanosec=691037375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,232
1711460728.007939,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002561, nanosec=20760375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,233
1711460728.3086267,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002561, nanosec=345633250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,234
1711460728.6080835,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002561, nanosec=676083500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,235
1711460728.9083252,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002562, nanosec=4176375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,236
1711460729.2090003,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002562, nanosec=334602625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,237
1711460729.5090947,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002562, nanosec=657288250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,238
1711460729.8091269,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002562, nanosec=982792875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,239
